Chromosome	TADborder	Nut.0h	Nut.1h	Nut.4h	Nut.7h	Nut.10h	Nut.24h	Category_tads	state_tads	Nut.0h_VS_Nut.1h	Nut.1h_VS_Nut.4h	Nut.4h_VS_Nut.7h	Nut.7h_VS_Nut.10h	Nut.10h_VS_Nut.24h	IS_Nut.0h	IS_Nut.1h	IS_Nut.4h	IS_Nut.7h	IS_Nut.10h	IS_Nut.24h	sigmoid_IS_Nut.0h	sigmoid_IS_Nut.1h	sigmoid_IS_Nut.4h	sigmoid_IS_Nut.7h	sigmoid_IS_Nut.10h	sigmoid_IS_Nut.24h
1	161150000	10	0	7	6	10	0	TAD-NoTAD-TAD-TAD-TAD-NoTAD	Variable	Lost	Gained	Maintained	Maintained	Lost	-0.9737	NA	-0.8839	-0.8517	-0.9981	NA	0.27414362834078104	NA	0.29237025546519424	0.29907636536661386	0.2693151480009384	NA
1	161400000	10	10	10	10	10	7	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.5525	-1.1278	-1.3718	-1.3394	-1.2654	-1.8272	0.1747254837443178	0.24456733159346505	0.20232918501642003	0.2076087456561586	0.22004571307286483	0.13857217083866502
1	161750000	10	10	10	10	10	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.4129	-0.308	-0.3801	-0.4115	-0.4202	NA	0.39821695983055944	0.4236029910972445	0.40610277850823123	0.39855250388735325	0.3964688928825186	NA
1	162775000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.5682	-0.4553	-0.4455	-0.5366	-0.5874	-0.5725	0.3616522691122454	0.38810138499711044	0.39043121251419544	0.36897886277786757	0.35723163715084555	0.36066016324693406
1	163300000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.1386	-1.2829	-1.1359	-1.2008	-1.1435	-0.8992	0.2425774954010174	0.21705698377841595	0.243073921001607	0.23133293152168805	0.24167833646721595	0.2892149253609018
1	16350000	10	0	0	0	10	0	TAD-NoTAD-NoTAD-NoTAD-TAD-NoTAD	Variable	Lost	NoTAD	NoTAD	Gained	Lost	-0.4075	NA	NA	NA	-0.3436	NA	0.3995117254730337	NA	NA	NA	0.41493525993056624	NA
1	165100000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.5023	-0.6475	-0.6193	-0.7223	-0.6105	-0.486	0.3770003126930774	0.34355312754339407	0.34994067223357955	0.3268867084638159	0.3519451495983859	0.3808363171006393
1	165350000	10	7	6	0	10	0	TAD-TAD-TAD-NoTAD-TAD-NoTAD	Variable	Maintained	Maintained	Lost	Gained	Lost	-0.3024	-0.3179	-0.307	NA	-0.3136	NA	0.42497088832408403	0.42118761902345775	0.4238471732287113	NA	0.4222362638032972	NA
1	165600000	10	10	10	10	10	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	0.2015	0.2677	0.2154	0.2651	0.2486	NA	0.550205244350851	0.566528171421458	0.5536427542528249	0.5658895689137965	0.5618318832282849	NA
1	165900000	10	8	10	10	10	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.0181	-0.1412	-0.0833	-0.0988	-0.0524	NA	0.4954751235322238	0.46475853260640304	0.4791870335154991	0.4753200727037117	0.4869029966318662	NA
1	16600000	5	0	0	0	5	0	TAD-NoTAD-NoTAD-NoTAD-TAD-NoTAD	Variable	Lost	NoTAD	NoTAD	Gained	Lost	-0.303	NA	NA	NA	-0.3154	NA	0.42482427254931265	NA	NA	NA	0.4217972103358312	NA
1	166450000	10	0	0	0	10	0	TAD-NoTAD-NoTAD-NoTAD-TAD-NoTAD	Variable	Lost	NoTAD	NoTAD	Gained	Lost	0.1237	NA	NA	NA	0.0832	NA	0.5308856265167153	NA	NA	NA	0.5207880097505367	NA
1	166825000	10	10	10	10	10	5	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.3069	-0.3102	-0.3395	-0.3715	-0.5701	-0.1006	0.4238715934893555	0.42306592188745346	0.41593093815292237	0.4081786184698001	0.36121375069323935	0.4748711891439152
1	167553125	10	7	6	6	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.4216	-0.4918	-0.4346	-0.4011	-0.5	-0.5603	0.3961339476515745	0.37946962542327717	0.3930284306775295	0.401048081780794	0.3775406687981454	0.36347804834908637
1	168050000	10	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	-0.1279	NA	NA	NA	NA	NA	0.468068517160876	NA	NA	NA	NA	NA
1	16814062	5	7	9	6	5	5	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.8137	-0.6133	-0.6552	-0.7607	-0.8506	-1.649	0.30710260905903164	0.35130679131759485	0.3418186877940962	0.3184943079316518	0.29930700898163637	0.16124414823887825
1	168300000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.4335	-0.4786	-0.452	-0.6285	-0.6064	-0.8324	0.39329087432416837	0.38258276929561835	0.3888853534879901	0.34785073600430877	0.35288084329821495	0.3031378420721271
1	168550000	10	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	-0.4321	NA	NA	NA	NA	NA	0.39362498261045825	NA	NA	NA	NA	NA
1	169400000	8	0	0	0	0	10	TAD-NoTAD-NoTAD-NoTAD-NoTAD-TAD	Variable	Lost	NoTAD	NoTAD	NoTAD	Gained	-0.4562	NA	NA	NA	NA	-0.3491	0.387887675703968	NA	NA	NA	NA	0.4136006857384578
1	169512500	0	6	6	10	4	0	NoTAD-TAD-TAD-TAD-NoTAD-NoTAD	Variable	Gained	Maintained	Maintained	Lost	NoTAD	NA	-0.4743	-0.42	-0.4951	NA	NA	NA	0.3835989975513379	0.3965167501352737	0.37869287606536306	NA	NA
1	169828125	10	6	7	10	8	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.3942	-0.3798	-0.4421	-0.4777	-0.4363	NA	0.4027066463890526	0.4061751355394646	0.39124069520887106	0.3827953836239344	0.39262295746945375	NA
1	170928125	10	7	6	9	10	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.3645	-0.1996	-0.1139	-0.3201	-0.2823	NA	0.40987068097042273	0.4502650112888845	0.47155574446140963	0.42065137727828655	0.4298899908480191	NA
1	171410937	6	10	10	6	7	6	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.3703	-0.456	-0.4929	-0.5109	-0.6683	-0.9788	0.408468532980104	0.3879351629339386	0.3792106401148625	0.3749825682322257	0.338877603686108	0.2731299547687135
1	171746875	10	7	6	9	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.4688	-0.424	-0.4287	-0.3892	-0.4704	-0.4502	0.3849003068127789	0.39555998258063735	0.39443680225261885	0.4039098992415189	0.38452157334394005	0.3893132153111498
1	171993750	10	5	6	0	10	10	TAD-TAD-TAD-NoTAD-TAD-TAD	Variable	Maintained	Maintained	Lost	Gained	Maintained	-0.0253	0.1005	0.1212	NA	0.0051	0.1906	0.49367533735917685	0.5251038739391556	0.530262963567494	NA	0.5012749972364446	0.5475062682684025
1	172400000	10	9	10	7	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.3134	-0.3281	-0.2408	-0.2834	-0.3492	-0.1819	0.42228505512224024	0.4187029941132404	0.4400892127367114	0.42962041861960504	0.41357643243217534	0.45464997476006597
1	17250000	10	10	10	10	8	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.9431	-0.9896	-0.9932	-1.0553	-1.0294	-3.3879	0.28027458255217985	0.2709910923797015	0.27028048128490534	0.2582086548170012	0.2632004432156125	0.032675767134126184
1	172700000	10	10	10	10	10	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.8342	-0.6274	-0.6924	-0.7083	-0.7851	NA	0.30275773534289485	0.34810031341107583	0.3334993941296064	0.3299745868037095	0.31322176156535797	NA
1	173318750	5	9	10	10	9	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.4618	-0.1854	-0.2948	-0.2965	-0.3215	NA	0.3865589007901954	0.453782311552487	0.4268291558094863	0.4264133093901003	0.42031022991690875	NA
1	174200000	10	10	10	0	10	0	TAD-TAD-TAD-NoTAD-TAD-NoTAD	Variable	Maintained	Maintained	Lost	Gained	Lost	-0.6022	-0.6093	-0.5159	NA	-0.7284	NA	0.3538405298839288	0.35221889391407213	0.37381144951455636	NA	0.325545934558022	NA
1	174750000	10	0	0	0	10	0	TAD-NoTAD-NoTAD-NoTAD-TAD-NoTAD	Variable	Lost	NoTAD	NoTAD	Gained	Lost	-0.3031	NA	NA	NA	-0.4233	NA	0.4247998378720223	NA	NA	NA	0.39572735940832304	NA
1	175000000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.9965	-1.002	-1.0121	-1.0365	-1.1296	-1.2135	0.2696301193868416	0.268548379266026	0.2665690785392283	0.26182588561543385	0.24423492704234168	0.22908235222913356
1	175950000	0	9	7	0	0	0	NoTAD-TAD-TAD-NoTAD-NoTAD-NoTAD	Variable	Gained	Maintained	Lost	NoTAD	NoTAD	NA	0.2927	0.3777	NA	NA	NA	NA	0.5726570087661504	0.593318251348513	NA	NA	NA
1	176300000	0	10	8	0	0	0	NoTAD-TAD-TAD-NoTAD-NoTAD-NoTAD	Variable	Gained	Maintained	Lost	NoTAD	NoTAD	NA	-0.3179	-0.3059	NA	NA	NA	NA	0.42118761902345775	0.42411581652703645	NA	NA	NA
1	176850000	10	0	0	10	10	10	TAD-NoTAD-NoTAD-TAD-TAD-TAD	Variable	Lost	NoTAD	Gained	Maintained	Maintained	-0.1576	NA	NA	-0.01	-0.2645	0.155	0.46068134859960674	NA	NA	0.49750002083312506	0.43425783204791796	0.538672605206508
1	17750000	5	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	-0.6262	NA	NA	NA	NA	NA	0.3483726748065822	NA	NA	NA	NA	NA
1	177950000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.0237	-1.3297	-1.2222	-1.3244	-1.1711	-1.1931	0.26430731225198867	0.2092089930603765	0.22754952318556032	0.2100871795875352	0.2366562116590445	0.23270496176028355
1	178264062	6	6	8	7	5	7	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.1442	-0.1555	-0.1288	-0.1344	-0.1072	-0.1042	0.4640123379401062	0.46120314498380915	0.46784444127320557	0.46645048621489316	0.47322563564965797	0.4739735445633244
1	178700000	4	0	0	0	0	0	NoTAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	NoTAD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	179050000	10	10	5	0	0	8	TAD-TAD-TAD-NoTAD-NoTAD-TAD	Variable	Maintained	Maintained	Lost	NoTAD	Gained	0.2725	0.2173	0.3015	NA	NA	0.2725	0.5677065480733601	0.5541122389254722	0.5748091632693213	NA	NA	0.5677065480733601
1	179350000	10	10	5	0	0	8	TAD-TAD-TAD-NoTAD-NoTAD-TAD	Variable	Maintained	Maintained	Lost	NoTAD	Gained	0.0301	-0.0274	0.1246	NA	NA	-0.1275	0.5075244319076989	0.4931504285266613	0.5311097617415523	NA	NA	0.4681681105837757
1	17951562	5	8	7	9	6	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.7206	-0.5801	-0.5093	-0.6254	-0.7444	-1.3726	0.32726087252751723	0.3589095839911066	0.3753576362030731	0.34855430415227656	0.32204273518577153	0.20220010209395384
1	179650000	0	7	0	0	0	0	NoTAD-TAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Gained	Lost	NoTAD	NoTAD	NoTAD	NA	-0.4801	NA	NA	NA	NA	NA	0.3822285119650132	NA	NA	NA	NA
1	179800000	6	0	10	10	10	7	TAD-NoTAD-TAD-TAD-TAD-TAD	Variable	Lost	Gained	Maintained	Maintained	Maintained	0.0155	NA	0.0389	-0.0726	-0.0245	-0.361	0.5038749224211346	NA	0.509723773854937	0.481857967824877	0.4938753063592149	0.4107175157126605
1	180200000	8	0	6	7	7	5	TAD-NoTAD-TAD-TAD-TAD-TAD	Variable	Lost	Gained	Maintained	Maintained	Maintained	-0.08	NA	-0.198	-0.2106	-0.2084	-0.2608	0.48001065984441826	NA	0.4506610850117808	0.44754373675660997	0.4480877456668595	0.43516706065608746
1	180450000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.3902	-0.352	-0.2652	-0.2136	-0.2281	-0.2846	0.40366915570211553	0.41289751045783046	0.4340858653916155	0.4468021090005535	0.44322096935279415	0.42932638743000967
1	181150000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.3545	-0.2763	-0.2441	-0.3661	-0.5712	-0.4434	0.41229160982124946	0.4313611127965958	0.4392762189059554	0.4094837341240187	0.3609599772464158	0.39093111618524157
1	181400000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.6691	-0.4787	-0.4192	-0.46	-0.4865	-0.172	0.3386983951365497	0.38255914825359644	0.39670819894805737	0.38698582386066455	0.38071842411903745	0.4571056966513691
1	182025000	6	10	7	10	10	8	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.3263	-0.2855	-0.2992	-0.2393	-0.4658	0.0612	0.41914116154829706	0.42910589675304045	0.42575306147473463	0.440458861932718	0.3856108077971238	0.5152952263519333
1	182400000	10	0	0	0	0	6	TAD-NoTAD-NoTAD-NoTAD-NoTAD-TAD	Variable	Lost	NoTAD	NoTAD	NoTAD	Gained	0.2503	NA	NA	NA	NA	0.6307	0.5622503397327532	NA	NA	NA	NA	0.652648168120321
1	182814062	10	10	10	10	10	9	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.1214	-1.2558	-1.3186	-1.2416	-1.3275	-1.5144	0.24575169027603672	0.22169774605836748	0.21105131129483154	0.2241576053704259	0.20957319520686396	0.18028762858898018
1	183250000	10	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	0.381	NA	NA	NA	NA	NA	0.5941142681156673	NA	NA	NA	NA	NA
1	183600000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.1985	-0.1727	-0.2801	-0.2351	-0.3349	-0.0168	0.45053730523220575	0.4569319898190674	0.4304292598990185	0.4414942297101122	0.41704885750790777	0.49580009878121195
1	184700000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.3504	-0.3652	-0.3634	-0.43	-0.5161	-0.4555	0.41328542548656366	0.40970137796465533	0.4101367717008623	0.3941263315682394	0.37376463540624805	0.3880538903201944
1	1850000	6	4	7	6	0	0	TAD-NoTAD-TAD-TAD-NoTAD-NoTAD	Variable	Lost	Gained	Maintained	Lost	NoTAD	-0.5928	NA	-0.2698	-0.1646	NA	NA	0.35599266249734546	NA	0.4329561954016599	0.4589426559350537	NA	NA
1	185650000	10	0	7	0	10	0	TAD-NoTAD-TAD-NoTAD-TAD-NoTAD	Variable	Lost	Gained	Lost	Gained	Lost	-0.4842	NA	-0.3384	NA	-0.3735	NA	0.38126084807565014	NA	0.4161981884723308	NA	0.4076955696714446	NA
1	186350000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.8171	-0.9042	-0.9965	-0.96	-0.9059	-0.8428	0.3063795959161886	0.2881881613710668	0.2696301193868416	0.27687819487561016	0.2878395562142829	0.30094539954249877
1	187000000	10	10	10	10	10	6	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.5722	-0.51	-0.5944	-0.5774	-0.6252	-0.6157	0.3607293414611677	0.3751935255315707	0.3556259280567101	0.35953107280124025	0.3485997183679245	0.35076004990093584
1	189150000	10	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	0.3968	NA	NA	NA	NA	NA	0.5979185835075719	NA	NA	NA	NA	NA
1	190471875	10	9	10	10	10	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.5084	-0.3875	-0.3515	-0.4096	-0.5919	NA	0.3755686777161019	0.4043192693921528	0.4130187223123901	0.3990080375250444	0.35619902492742056	NA
1	19200000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.5101	-0.4699	-0.4851	-0.483	-0.3919	-0.4807	0.37517008348976905	0.3846399125407753	0.3810485598637894	0.3815439695993675	0.4032599981789441	0.382086844053964
1	192450000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.5596	-0.4429	-0.4886	-0.5675	-0.6442	-0.8588	0.36364001705077315	0.39105017466484066	0.3802234272914759	0.36181388669099446	0.3442977417342345	0.2975901210029474
1	193100000	10	10	10	10	10	9	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.9342	-0.9383	-0.93	-0.941	-1.0313	-0.8758	0.2820734029671782	0.28124386252976336	0.28292471450702744	0.2806983915077369	0.2628321496858994	0.2940488774978289
1	193650000	0	0	0	0	0	7	NoTAD-NoTAD-NoTAD-NoTAD-NoTAD-TAD	Variable	NoTAD	NoTAD	NoTAD	NoTAD	Gained	NA	NA	NA	NA	NA	0.6523	NA	NA	NA	NA	NA	0.657528575085843
1	19581250	7	6	4	7	5	8	TAD-TAD-NoTAD-TAD-TAD-TAD	Variable	Maintained	Lost	Gained	Maintained	Maintained	-0.4513	-0.6242	NA	-0.3549	-0.5445	-1.224	0.3890517238962604	0.34882683068858955	NA	0.4121946903274859	0.3671413898951148	0.22723329102679693
1	195975000	7	0	0	0	6	0	TAD-NoTAD-NoTAD-NoTAD-TAD-NoTAD	Variable	Lost	NoTAD	NoTAD	Gained	Lost	0.1099	NA	NA	NA	0.0877	NA	0.5274473797488914	NA	NA	NA	0.5219109581721073	NA
1	196200000	7	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	0.6143	NA	NA	NA	NA	NA	0.6489210651124051	NA	NA	NA	NA	NA
1	196700000	10	10	7	10	10	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.1879	-0.064	-0.0811	-0.1677	-0.1744	NA	0.45316272365180393	0.48400545909729803	0.47973610544017176	0.45817298020109914	0.45651017405510785	NA
1	196850000	0	0	0	0	0	10	NoTAD-NoTAD-NoTAD-NoTAD-NoTAD-TAD	Variable	NoTAD	NoTAD	NoTAD	NoTAD	Gained	NA	NA	NA	NA	NA	0.0882	NA	NA	NA	NA	NA	0.5220357167576741
1	197175000	9	0	0	0	5	0	TAD-NoTAD-NoTAD-NoTAD-TAD-NoTAD	Variable	Lost	NoTAD	NoTAD	Gained	Lost	0.063	NA	NA	NA	0.041	NA	0.515744792754246	NA	NA	NA	0.5102485643871594	NA
1	197403125	10	10	10	10	10	5	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.6249	-0.4809	-0.5702	-0.5577	-0.6663	-0.4622	0.34866784484814056	0.3820396258701194	0.361190677175787	0.364079802174341	0.3393258271211802	0.38646405264852696
1	198700000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.5817	-0.4358	-0.4832	-0.4697	-0.614	-0.3735	0.35854151756744246	0.39274219895423723	0.3814967770838001	0.3846872520428795	0.3511472846956098	0.4076955696714446
1	199571875	10	7	5	10	10	6	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.5914	-0.4106	-0.48	-0.542	-0.6997	-0.4041	0.35631369380956424	0.3987682611369983	0.382252125230751	0.3677224540652248	0.33187874504953774	0.4003276706256571
1	20009375	10	6	8	7	7	8	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.5808	-0.5748	-0.4151	-0.3828	-0.5305	-0.7739	0.35874853445730753	0.3601299892489213	0.3976898696025989	0.40545174901250614	0.370400278522658	0.3156360624071813
1	200500000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.6125	-0.4219	-0.3791	-0.391	-0.6811	-0.5454	0.351489125261079	0.39606218633523116	0.40634398444849446	0.40347659425732124	0.336015838228746	0.36693230117979186
1	200850000	6	10	6	8	0	10	TAD-TAD-TAD-TAD-NoTAD-TAD	Variable	Maintained	Maintained	Maintained	Lost	Gained	0.0087	-0.1202	-0.1286	-0.0416	NA	0.1168	0.5021749862812913	0.46998612810303664	0.4678942347972759	0.4896014995591595	NA	0.5291668491071759
1	201100000	0	0	0	0	9	0	NoTAD-NoTAD-NoTAD-NoTAD-TAD-NoTAD	Variable	NoTAD	NoTAD	NoTAD	Gained	Lost	NA	NA	NA	NA	-0.3932	NA	NA	NA	NA	NA	0.40294720377698434	NA
1	201385937	4	10	10	10	9	7	NoTAD-TAD-TAD-TAD-TAD-TAD	Variable	Gained	Maintained	Maintained	Maintained	Maintained	NA	-0.6714	-0.6624	-0.646	-0.9855	-0.7127	NA	0.3381834282907977	0.3402006910873244	0.3438914934485297	0.27180182764589256	0.32900251361241284
1	201850000	10	10	10	10	0	0	TAD-TAD-TAD-TAD-NoTAD-NoTAD	Variable	Maintained	Maintained	Maintained	Lost	NoTAD	-0.592	-0.1057	-1e-4	-0.1319	NA	NA	0.3561760931292443	0.4735995752976593	0.4999750000000208	0.4670727241555738	NA	NA
1	202050000	10	10	10	10	10	9	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.2295	-0.689	-0.6102	-0.6853	-1.4296	-1.5995	0.2262689494057193	0.33425556513515803	0.35201357656553783	0.33507942592608475	0.19316101651728157	0.16805150836354904
1	203000000	10	10	10	10	8	7	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.3165	-0.2511	-0.2947	-0.3614	-0.3776	-0.0999	0.4215289606824804	0.4375527701667655	0.42685362059123294	0.4106207077160549	0.4067058780470347	0.4750457501873508
1	203250000	9	6	0	7	8	0	TAD-TAD-NoTAD-TAD-TAD-NoTAD	Variable	Maintained	Lost	Gained	Maintained	Lost	-0.2173	-0.1328	NA	-0.1097	-0.3403	NA	0.4458877610745277	0.46684870659429933	NA	0.47260246985285953	0.415736605318918	NA
1	203800000	10	10	10	10	8	7	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.2441	-0.3196	-0.351	-0.2613	-0.456	-0.7124	0.4392762189059554	0.4207732340083658	0.41313994471057014	0.4350441662974609	0.3879351629339386	0.32906874496742944
1	204400000	10	10	10	10	8	7	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.2922	-0.3779	-0.3381	-0.3084	-0.4886	-0.5189	0.4274653561561734	0.4066334912115147	0.4162710834813197	0.42350532868418095	0.3802234272914759	0.3731094864309615
1	205240625	10	4	5	6	10	10	TAD-NoTAD-TAD-TAD-TAD-TAD	Variable	Lost	Gained	Maintained	Maintained	Maintained	-0.4969	NA	-0.2329	-0.3002	-0.463	-1.0645	0.37826945638753945	NA	0.4420367688876217	0.4255085922540787	0.38627438221524535	0.2564504384384699
1	205525000	0	3	0	6	0	0	NoTAD-NoTAD-NoTAD-TAD-NoTAD-NoTAD	Variable	NoTAD	NoTAD	Gained	Lost	NoTAD	NA	NA	NA	-0.298	NA	NA	NA	NA	NA	0.426046472451909	NA	NA
1	205725000	9	0	0	0	0	9	TAD-NoTAD-NoTAD-NoTAD-NoTAD-TAD	Variable	Lost	NoTAD	NoTAD	NoTAD	Gained	-1.1716	NA	NA	NA	NA	-1.4802	0.23656589852805596	NA	NA	NA	NA	0.18539721237524312
1	206350000	0	0	0	0	0	6	NoTAD-NoTAD-NoTAD-NoTAD-NoTAD-TAD	Variable	NoTAD	NoTAD	NoTAD	NoTAD	Gained	NA	NA	NA	NA	NA	-2.2245	NA	NA	NA	NA	NA	0.0975718539766927
1	206650000	10	8	0	10	10	0	TAD-TAD-NoTAD-TAD-TAD-NoTAD	Variable	Maintained	Lost	Gained	Maintained	Lost	-1.1869	-0.8712	NA	-0.9946	-1.18	NA	0.23381382669931974	0.2950046683265888	NA	0.27000444958399794	0.2350521962362353	NA
1	206850000	0	0	5	0	0	0	NoTAD-NoTAD-TAD-NoTAD-NoTAD-NoTAD	Variable	NoTAD	Gained	Lost	NoTAD	NoTAD	NA	NA	-0.2719	NA	NA	NA	NA	NA	0.43244070739832685	NA	NA	NA
1	207200000	10	0	6	0	10	0	TAD-NoTAD-TAD-NoTAD-TAD-NoTAD	Variable	Lost	Gained	Lost	Gained	Lost	-0.1339	NA	-0.1148	NA	-0.0822	NA	0.46657492551480206	NA	0.47133147838582695	NA	0.47946156327544265	NA
1	2075000	4	4	7	7	4	0	NoTAD-NoTAD-TAD-TAD-NoTAD-NoTAD	Variable	NoTAD	Gained	Maintained	Lost	NoTAD	NA	NA	-0.5951	-0.6945	NA	NA	NA	NA	0.3554655349837349	0.33303277460388586	NA	NA
